15.3686541156    1.2877858424
15.5262813373    1.1958011394
15.6839085590    1.1244951681
15.8415357807    0.9854485239
15.9991630024    0.8406974021
16.1567902241    0.6809720263
16.3144174458    0.7273209077
16.4720446674    0.7572694156
16.6296718891    0.7037899371
16.7872991108    0.8585238950
16.9449263325    0.8578108352
17.1025535542    0.8692197907
17.2601807759    0.8414104618
17.4178079976    1.0139709125
17.5754352193    1.0375018830
17.7330624410    1.0560414356
17.8906896627    1.1572959149
18.0483168844    1.4696160693
18.2059441061    1.4325369642
18.3635713278    1.4446589794
18.5211985495    1.2307410654
18.6788257712    1.2157668114
18.8364529929    0.9469432994
18.9940802146    0.8656544921
19.1517074363    0.7936354610
19.3093346580    0.7479996394
19.4669618797    0.8150272524
19.6245891014    0.9055858360
19.7822163231    0.9148556123
19.9398435448    0.9084380749
20.0974707665    0.8528194172
20.2550979882    0.9469432994
20.4127252099    0.9469432994
20.5703524316    0.8292884467
20.7279796533    0.8934638209
20.8856068750    0.6681369515
21.0432340967    0.5098376951
21.2008613184    0.3914697827
21.3584885401    0.4563582166
21.5161157618    0.3280074682
21.6737429835    0.2124917946
21.8313702052    0.2181962723
21.9889974269    0.2132048543
22.1466246486    0.2132048543
22.3042518703    0.0513402994
22.4618790920    0.0071305971
22.6195063137    0.0149742540
22.7771335354    0.0092697763
22.9347607571    0.0085567166
23.0923879788    0.0085567166
23.2500152005    0.0000000000
23.4076424222    0.0000000000
23.5652696439    0.0000000000
23.7228968656    0.0000000000
23.8805240873    0.0000000000
24.0381513090    0.0000000000
24.1957785307    0.0000000000
24.3534057524    0.0000000000
24.5110329741    0.0000000000
24.6686601958    0.0000000000
24.8262874174    0.0000000000
24.9839146391    0.0000000000
25.1415418608    0.0000000000
25.2991690825    0.0000000000
25.4567963042    0.0000000000
25.6144235259    0.0000000000
25.7720507476    0.0000000000
25.9296779693    0.0000000000
26.0873051910    0.0000000000
26.2449324127    0.0000000000
26.4025596344    0.0000000000
26.5601868561    0.0000000000
26.7178140778    0.0000000000
26.8754412995    0.0000000000
27.0330685212    0.0000000000
27.1906957429    0.0000000000
27.3483229646    0.0000000000
27.5059501863    0.0000000000
27.6635774080    0.0000000000
27.8212046297    0.0000000000
27.9788318514    0.0000000000
28.1364590731    0.0000000000
28.2940862948    0.0000000000
28.4517135165    0.0000000000
28.6093407382    0.0000000000
28.7669679599    0.0000000000
28.9245951816    0.0000000000
29.0822224033    0.0000000000
29.2398496250    0.0000000000
29.3974768467    0.0000000000
29.5551040684    0.0000000000
29.7127312901    0.0000000000
29.8703585118    0.0000000000
30.0279857335    0.0000000000
30.1856129552    0.0000000000
30.3432401769    0.0000000000
30.5008673986    0.0000000000
30.6584946203    0.0000000000
30.8161218420    0.0000000000
30.9737490637    0.0000000000
31.1313762854    0.0000000000
31.2890035071    0.0000000000
31.4466307288    0.0000000000
31.6042579505    0.0000000000
31.7618851722    0.0000000000
31.9195123939    0.0000000000
32.0771396156    0.0000000000
32.2347668373    0.0000000000
32.3923940590    0.0000000000
32.5500212807    0.0000000000
32.7076485024    0.0000000000
32.8652757241    0.0000000000
33.0229029457    0.0000000000
33.1805301674    0.0000000000
33.3381573891    0.0000000000
33.4957846108    0.0000000000
33.6534118325    0.0000000000
33.8110390542    0.0000000000
33.9686662759    0.0000000000
34.1262934976    0.0000000000
34.2839207193    0.0000000000
34.4415479410    0.0000000000
34.5991751627    0.0000000000
34.7568023844    0.0000000000
34.9144296061    0.0000000000
35.0720568278    0.0000000000
35.2296840495    0.0000000000
35.3873112712    0.0000000000
35.5449384929    0.0000000000
35.7025657146    0.0000000000
35.8601929363    0.0000000000
36.0178201580    0.0000000000
36.1754473797    0.0000000000
36.3330746014    0.0000000000
36.4907018231    0.0000000000
36.6483290448    0.0000000000
36.8059562665    0.0000000000
36.9635834882    0.0000000000
37.1212107099    0.0000000000
37.2788379316    0.0000000000
37.4364651533    0.0000000000
37.5940923750    0.0000000000
37.7517195967    0.0000000000
37.9093468184    0.0000000000
38.0669740401    0.0000000000
38.2246012618    0.0000000000
38.3822284835    0.0000000000
38.5398557052    0.0000000000
38.6974829269    0.0000000000
38.8551101486    0.0000000000
39.0127373703    0.0000000000
39.1703645920    0.0000000000
39.3279918137    0.0000000000
39.4856190354    0.0000000000
39.6432462571    0.0000000000
39.8008734788    0.0000000000
39.9585007005    0.0000000000
40.1161279222    0.0000000000
40.2737551439    0.0000000000
40.4313823656    0.0000000000
40.5890095873    0.0000000000
40.7466368090    0.0000000000
40.9042640307    0.0000000000
41.0618912524    0.0000000000
41.2195184740    0.0000000000
41.3771456957    0.0000000000
41.5347729174    0.0000000000
41.6924001391    0.0000000000
41.8500273608    0.0000000000
42.0076545825    0.0000000000
42.1652818042    0.0000000000
42.3229090259    0.0000000000
42.4805362476    0.0000000000
42.6381634693    0.0000000000
42.7957906910    0.0000000000
42.9534179127    0.0000000000
43.1110451344    0.0000000000
43.2686723561    0.0000000000
43.4262995778    0.0000000000
43.5839267995    0.0000000000
43.7415540212    0.0000000000
43.8991812429    0.0000000000
44.0568084646    0.0000000000
44.2144356863    0.0000000000
44.3720629080    0.0000000000
44.5296901297    0.0000000000
44.6873173514    0.0000000000
44.8449445731    0.0000000000
45.0025717948    0.0000000000
45.1601990165    0.0000000000
45.3178262382    0.0000000000
45.4754534599    0.0000000000
45.6330806816    0.0000000000
45.7907079033    0.0000000000
45.9483351250    0.0000000000
46.1059623467    0.0000000000
46.2635895684    0.0000000000
46.4212167901    0.0000000000
46.5788440118    0.0000000000
46.7364712335    0.0000000000
46.8940984552    0.0000000000
47.0517256769    0.0000000000
47.2093528986    0.0000000000
